id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
02788e821d3d0909,"regarding the user GoodDay

the user GoodDay is a troll, he keeps going around on peoples talk pages trying to stir up trouble for me (even though i hardly log on here anymore), this is what he does. he has no pupose in life, but to stalk certain users and try and stir up false rumours/trouble he has done it many times, note how he adds nothing to wikipedia, he just comes on here to argue. its obviously the highlight of his life. very sad. 86.10.119.131",1,0,0,0,0,0
a9208bd1beb28830,"fuck you 

youfuckingidiot",1,1,1,0,1,0
8e660c1eed36b6f2,"YO
WHY CANT I MESS UP UR SITE
NO SCHOOLS R ALLOWED TO USE IT CUZ OF FAGS LIKE U",1,0,1,0,1,1
ceb4e0d4125d9385,"""

To erase a souce and to replace it with a """"fact tag"""" is not to """"think an edit is helpful"""". The only definition is """"vandalism"""". """"Ninguém"""" is a not a new user, he does know very well what he is doing in Wikipedia. He knows very well that I posted a source that gives the 3 million figure, and there was no reason to reverte my edit, unless he was trying to rise another disruption, as usual.   """,0,0,0,0,0,0
c60c58028270a530,"""
I wouldn't bother arguing with this loser """"Off2riorob"""", he's just a sad little unemployed welfare recepient who is terrifed of loosing his benefits once the unelectable, autistic one-eyed freak Brown is voted out in May. (  )""",1,0,0,0,0,0
902d900684b0d431,"Like I said before, this is not a Wikipedia thing.  It's you at ED.  I'm not expecting you to cop to it, I'm just asking you not to do it.  Wikipedia is not the real world, and I don't care about what you say about me here, but off-Wiki is another issue.  This is not me using Wikipedia to leverage you with some lame accusation thing.  This is just me asking you not to do it.  Wikipedia is just not that important.  I'm sure in the real world you're an okay guy.  Peace.",0,0,0,0,0,0
916b6ec5787823ad,Neither does Al Gore12.26.68.146,0,0,0,0,0,0
2cb77c4c13b85f89,"""

I have to say this though, as it made me laugh. At some point in this farce, someone pointed me to Wikipedia:Manual of Style/Lead section. What did I find? """"The notability of the article's subject is usually established in the first few sentences."""" All I can say is, my version complied with that. Easily. The current version - not so much. Unless there's something about the referee or the half-time score or the fact both teams were undefeated that is extremely relevant here.   """,0,0,0,0,0,0
2939e59c144a4432,Calling me a joke is not a personal attack? Hypocrite! 12.176.152.194,1,0,0,0,0,0
81b574bfa3224b83,J Bar and C Fred are having anal sex together.,1,0,0,0,0,0
644d213c1bbd0570,fuck u little bitch. im the porn king,1,1,1,0,1,0
f1841cb13f059555,"Template:Infobox_Ship_Class 

Since you created the Template:Infobox_Ship_Class, I left a note to help suggest the proper changes that could be made to this since you are the original coder of the template.  I don't fully understand that code but it would be helpful if you could re-edit it.  You can find my comments in the discussion page of that template.  Thanks",0,0,0,0,0,0
54867b96e111b21a,"I'm not disagreeing with you that the group exists, thats obvious.  We need an authoritative source to list them as terrorists, though, not any .com operation.",0,0,0,0,0,0
4b5b33dc09f9eb38,"dont delete it self hating jewish freak 

listen you are self hating jewish freak wikipedia is a place to writing facts and not a stupid opinions if any one will delete it i ask it from neutral persons ok. this is not the place to express your opinions if you want there is forums not this place. you psychopaths even came until here? how low can you down?",1,0,0,0,0,0
e4129f752242fd33,"WAY TO GET AIDS, FAGGOT 

BAHAHAHAHAHA!",1,0,0,0,0,0
d0de31aba103741a,You're a fucking moron. Go read the notability guidelines. 62.106.48.40,1,0,1,0,1,0
a55e3736cb1c2db1,OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES OH NOES,0,0,0,0,0,0
e5194553bb419b29,"""

 Proposal: Move to """"LGBT community"""" (Part 2) 

Requested move

Gay community → LGBT community — I think the name of this article should be """"LGBT community"""" instead of """"gay community"""". The word gay is an ambiguous and often pejorative term and it doesn't cover anything beside male and female homosexuals. Are bisexuals and trans people gay? According to this name, they are.

We already have LGBT portal, LGBT-related lists, LGBT culture, LGBT people, LGTB history and even LGBT stubs. Do I see somewhere Gay portal, Gay-related lists, Gay culture, Gay people, Gay history and Gay stubs? 

I hereby propose that the article should be renamed to """"LGBT community"""" in order to standardize Wikipedia's coverage on LGBT topics.    

Survey
Feel free to state your position on the renaming proposal by beginning a new line in this section with *'''Support''' or *'''Oppose''', then sign your comment with ~~~~. Since polling is not a substitute for discussion, please explain your reasons, taking into account Wikipedia's policy on article titles.

Discussion
Any additional comments:""",0,0,0,0,0,0
75c942a4292c6e96,"Previous copyvios
 Southwick, Ooty
  It was established on July 14, 1946. This union collects milk from its members residing in and  around Ooty and supplies it to customers. The dairy complex within the infrastructure has a cheese manufacturing facility.
The youth clubs within Nehru yuva kendra work in the areas covering education and training, awareness generation, skill development and self-employment, entrepreneurship development, thrift and co-operation, and also conduct sports and adventure programmes
with collections of life-size look-alike wax statues depicting Indian history, heritage and culture, housed in a 142 year old bungalow.
 Government Rose Garden, Ooty
the Rose Park was established at Vijayanagaram in Ooty in May 1995, covering an area of four hectares in five curving terraces
 It has a distributed rainfall throughout the year with not much change in temperature, which provides a long flowering season. Thousands of visitors visit the garden throughout the year,
The collection include Hybrid Tea Roses, Miniature Roses, Polyanthas, Papagena, Floribunda, Ramblers, Yakimour and roses of unusual colours like black and green.",0,0,0,0,0,0
0bc576030695607f,"Decline unblock 

You declined my unblock request. Barrymcpeedmipants or wev his name is, is probably another student at my school, NOT me. If you understood this before it would make you real smarter than you currently are, you obnoxious cunt.",0,0,1,0,1,0
fde0972252366ec5,There! I fixed your references and tidied up the article. Please check to make sure I didn't make any mistakes in what the article says. It is probably ready for submission now.,0,0,0,0,0,0
0a2e08f84a796e1e,"Hi. We have three members already. We all seem interested in the project. I have created a template to place on article's talk pages. An user from the Spanish WikiProject has just suggested that we translate articles from one Wikipedia to the other using an automatic translator, but no-one responded yet. One of the members is interested in writing about gay literature, and there has been somewhat of a discussion about whether it should be gay literature or LGBT literature. I believe this was the first discussion of the project. Two of us think that LGBT literature would be best. I don't have a lot of time to dedicate to the project, so I would like it if it didn't depend on me to survive and grow and be successful. The other two members have asked what they can do for the project. I would like to write something to better explain what a Wiki Project is for, because this seems unclear. I believe it's not much of a big deal, it's just a way to have all people interested in the same subject in the same place, so if something important happens concerning that subject (for example a page gets nominated for deletion), all interested people get to know. It should also create a sense of community, and it's good to have that since we'll be editing the same articles. I think things are going fine, except that I don't know whether the other members see this as I do.",0,0,0,0,0,0
34e1c61c5e97f8c3,"""== July 2009 ==

 flash; """,0,0,0,0,0,0
9c91284249032f9f,"Thanks for your answer. Yeah, I just saw that from the admin list. My bad (sorry!). But that makes sense. Cheers,",0,0,0,0,0,0
8e85809eb9923b20,Dont be gay - Hitler was a form of hero!!,1,0,1,0,1,0
45670adc44ad1a48,"Thanks!
Thanks for cleaning up vandalism on my user page.  You'd think those YTMND vandals would eventually get bored, wouldn't you? -",0,0,0,0,0,0
ac22f7f176af03ee,THIS ARTICLE IS PURE LEFT WING STUPIDITY FROM TOP TO BOTTOM- A WHITEWASH-STALIN RULED BY TERROR-THE MAN WAS A MONSTER,1,0,0,0,1,0
6c66f9c4a0e2dd35,"""

 comment 

Hi, It is making it more difficult for researchers by adding """"Sri"""" to Sri Klemp's name. Everytime a search is done for Harold Klemp, Wiki has to keep performing a redirect. I was told that Wiki prefers the directs instead of redirects.  

If you notice, Harold Klemp himself does not publish his books as """"Sri Harold Klemp."""" This title of respect should be put in his bio because it makes it more difficult to find him when doing research. It is going to mess up the categories, etc.  

Instead, the title should be added to the bio or somehow fixed to make it easier for researchers. I don't know how to fix it. So I will put a request on my talk page for help. 

Thank you for contributing to Wikipedia. KarateLady """,0,0,0,0,0,0
aae40d0f3138a0fd,man shut up you need to learn how to just shut up there is no GTA:London you cant just say junk because you heard a rumor GTA:LONDON WAS ONLY A EXPENSTION PACK NOT A GAME IN THE SERIES while for some resion i think GTA4 will be heading Carcer City or Anywhere City has anyone really thought of thjis themselves?,1,0,0,0,0,0
ecb637c3392be693,"You're the one who's acting moronic by bringing back pages like Zarbon's and Dodoria's for no apparent reason! As I've already explained in my edit summary, WP:DBZ is still discussing things and characters like Paikuhan are to be merged soon. Please be patient. Don't be a dick about it by complaining. Also, make sure you sign your posts using four tildes (~~~~), as it is hard to decifer who's leaving the comment. Power level (Dragon Ball)",1,0,0,0,0,0
bbf2b20bdb539895,"""

is it so that """"reliable sources"""" only mean American Media ???????, Indian news papers call Masood azhar as terrorist too, he is responsible for killind hundreds of hindus and indian soldiers, do you mean that life of a hindi is less valuable than that of a jewish or christian person ????   """,1,0,0,0,0,0
b5d3d7245b38d99c,"Cumulus cloud, you should respond of your disruptive and genuinely anal retentive action. Do you know a cumulus of what you are pouring on wikipedia?",0,0,0,0,0,0
50c0b50278da489b,"Do whatever you want. You are not only insulting me, but 4 million others. If the works by Sadasivan are reliable to you then, I see no point in talking to you. Sadasivan claims the quote is given in Jatinirnayam. But there is nothing even remotely related to this there. I am disgusted by your behavior.",0,0,0,0,0,0
c80f1a1c4c1b49f9,"Recent status 

I saw this in the news today, and looking at the current article is seems a bit dated. Not really eager to get involved, but I think some updating is needed.",0,0,0,0,0,0
4eba9da671fc0995,"Genealogists routinely make the mistake of assuming that the father-of-record is necessarily the biological father.  However, this is not always the case in polygamous Mormon culture, as wives are officially and unofficially shifted from man to man.  Even sisters have been traded.  We will never really know the full extent of what went on in the Mexican Mormon colony the Romneys sprang fromof course, that was precisely why the left the United States to begin with.  It makes sense, of course, that Romney and his political operatives would want to keep these issues from the American people.",0,0,0,0,0,0
3effe88a05807326,It's explained on the anorexia nervosa talk page either you misquoted it or just let a blatant error sit there for months Either way the article sucks. When I get the chance I'm going to rewrite the entire thing and post it all in one shot.,1,0,0,0,0,0
c46d562a171f7288,"""

""""some white people considered black people to be intellectually and socially inferior"""" Only white people thought that? Let's forget about jews/arabs and asian peoples views ) A whole race of people that never invented a written language in 6000 years how could anyone think they are intellectually and socially inferior is crazy ) Must be evil white man again! Now i'm off to listen to black Mozart... oh wait... 
""",1,0,0,0,0,0
3686d817e2e21c81,"That page is real 
What did I do wrong to you? I didn't ruin your page. The page is not abusing someone or etc.. The page is about me. You moron...",1,0,0,0,0,0
71db11786e6717e9,"I will beat you 

YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nice big juicy sweet cock,
my number is 248-678-9807

Goodbye lovers.68.79.118.61   YOU FAILED AGAIN TO BLOCK ME WIKIPEDIANS!!

HA HA!!

For some nic",1,1,1,0,0,0
d38bf8799d8bfdad,"Whatever! 

Whatever you fucking asshole. Anyways my teachers and friends tell me Wickipedia is totally unreliable for anything. Most of the information is total garbage. Besides I don't even care if you block me because it is pointless. So keep on poisoning people's minds with false information. Bye you bitch.",1,0,1,0,1,0
598638a26351d031,They aren't helpful.  This guy is a fucking serial rapist and the sooner all that shit gets removed the better.  86.149.185.164,1,0,1,0,1,0
37021bdfcc6c80b0,"It's definitely not paranoia. The entire back and forth over the photo demonstrates that editors at Wikipedia/Wikicommons operate completely arbitrarily. First they demand release of the photo under license cc-by-sa-3.0. Once that is given, they demand an additional statement by EPA. Once that statement is given, they find new objections. The main objection agains the photo of Heleen Mees is that it is really nice, almost iconic, and the Wikipedia article of Heleen Mees may for sure not look nice. It must be as damaging to Heleen Mees as possible instead, witness the undue and vicious references to the dismissed charges in the text that you co-edited. Any self-reflection would be appropriate at this point.",0,0,0,0,0,0
7dbc0cc4597cf186,Just incase anyone is interested my favourite hobby is playing with other peoples cock'n'balls. Superb.,1,0,0,0,0,0
7f5c6bbfcec89c4c,"So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than i realized i need to be banned. So I was all like  who farted, than",1,0,0,0,0,0
0c40ffa613b33fce,"""

You have communicated about this matter on my Talk page, rather than on the article's, where this discussion belongs. Before you take it thereif you wish to do soplease be aware that you are using the term """"weasel word"""" improperly. I see that this has been brought to your attention before and that, nonetheless, your misue of the term continues. And again, to repeat myself from the edit summary, your """"correction""""""""Despite Tarantino's statements, many solutions to this 'unexplained postmodern puzzle' (as dubbed by one scholar) have been proposed""""is grammatically improper. It also demonstrates a tin ear. Your contributions may be in good faith, but they are hardly """"positive."""" That is the reason they are being reverted, and no other.   """,0,0,0,0,0,0
bec7f61a989ffd2e,Stop leaving comments ab out blockin us ur all talk show us what ya can do!!!!!!!!!!!!!,0,0,0,0,0,0
8c37eb95400cbeca,"Stop wanking so much. Remember, only lotion prevents friction burn.",1,0,0,0,0,0
77859eb7d5eb6757,"""
Alright, , look at the page now. I've added a new header under """"Supreme Court nominees"""" which lists his votes. How do you feel about it?   """,0,0,0,0,0,0
ac42c9da518db02e,"""

 Please stop your disruptive editing. If your vandalism continues, you will be blocked from editing Wikipedia.   
If this is a shared IP address, and you didn't make the edit, consider creating an account for yourself so you can avoid further irrelevant notices.""",0,0,0,0,0,0
2137c5f0a13cea14,"I agree for a vote, even if I know that there are several activists here, most notably Kuzdu.",0,0,0,0,0,0
76e4ef306eb27127,"Jozef Tiso lead 

Since I have not received a response from you on my earlier question, I will repeat it. Where do we stand on the issue of only referring to Tiso as a fascist in the lead? Are you still insisting on this point? I look forward to your reply.",0,0,0,0,0,0
2428d161e59c5773,"""the root isn't """"wet"""", it is most peculiarly """"wāt"""".
The long o is not """"the lengthened o-grade of the short e in the ablaut system your author didn't like very well"""". The long o is the Germanic reflex of pre-Germanic long a. """"Wōdinaz"""" is proto-Germanic, not pre-Germanic. The pre-Germanic is """"Wātinos"""". The difference between the two also drives home the point of making a distinction between pre-Germanic and proto-Germanic. As for the barred d for the proto-Germanic /d/ phoneme, that's just one possible convention for writing proto-Germanic. Take it up with our Proto-Germanic article, we should aim for some consistency across articles. 
As for a source, I agree that Pokorny is just useful for an overview of non-Germanic cognates, not for an in-depth discussion of Germanic etymology. For that, we have the perfectly academic, recent and insightful article by Rübekeil, which has been referenced in plain views since about 2006.  (𒁳) 

""",0,0,0,0,0,0
fd5c515d86ed1ecb,"At least three different editors have removed the section on the basis of WP:UNDUE, WP:BLP and WP:RS concerns.  Your repeated reinsertion of it constitutes disruptive editing behavior.  It is increasingly clear to me that the policy at WP:UNDUE especially applies to this situation.  I suggest you read (or reread) it carefully before going around blaming others.",0,0,0,0,0,0
c03894a0ef38fda4,"""
Actually it insults the Quran  | Talk  """,0,0,0,0,0,0
dd66e54202f737fa,Wikipedia can go straight to fucking hell!!!! how the fuck is the karaoke kings inappropriate!?!?!?!?!?!?! its a fucking low key group currently making a documentary just you're too up your fucking american arse to care just because they aren't MTV-worthy! FUCK YOU ALL YOU WILL BE FUCKING SORRY AND YOU WONDER WHY YOU'VE GOT ALL THESE NOBHEADS BOMBING YOUR FUCKING COUNTRY CUZ YOU'RE FUCKING IGNORANT CUNTS!!!,1,0,1,0,1,1
a1e110c78a5cedb2,. Sorry I'm always late at these things. (  (talk • contribs • email),0,0,0,0,0,0
4a13fbf2fc583cf4,"Wikimedia Canada
Hi there! I'd like to invite you to explore Wikimedia Canada, and create a list of people interested in forming a local chapter for our nation. A local chapter will help promote and improve the organization, within our great nation. We'd also like to encourage everyone to suggest projects for our national chapter to participate in. Hope to see you there!",0,0,0,0,0,0
d3741a61f9c91ac0,http://en.wikipedia.org/w/index.php?title=Moira_Cameron&action;=historysubmit&diff;=323490716&oldid;=323490704 Why do I bother?,0,0,0,0,0,0
a3bec730ccaaeb82,"WHATEVER, FUCK YOU ALL!!!",1,1,1,0,0,0
0c9b935ab9c16c1a,"Merger proposal 
I propose that List of Deans of ILR School be merged into Cornell University ILR School. I think that the list could easily be just a table in the history section of this article, and theschool article is of a reasonable size in which the merging of list of deans will not cause any problems as far as article size or undue weight is concerned.",0,0,0,0,0,0
